Age,FamilySize,Income,Wealth,Debt,FinEdu,ESG,Digital,BankFriend,LifeStyle,Luxury,Saving
27,3,0.7354163684929178,0.8435967753405287,0.7074015022420693,0.7526456478160397,0.5613364490555497,0.8421858987973899,0.7121308089717535,0.7352021237999913,0.8401532906576876,0.331908206664587
58,2,0.8374508929832615,0.7151305414043987,0.7335393599860491,0.7474483968871444,0.6234175646065706,0.6595782278122644,0.8632642017224826,0.6540896379426029,0.9270823318272225,0.7110474227043462
91,1,0.5159758779046807,0.5410810323288494,0.48616982338959475,0.6135217270104237,0.3814362536639893,0.40911876841767963,0.39285285186486235,0.3313919701717989,0.5741806325781201,0.6555319781323617
92,1,0.7122121225836979,0.5933254659795666,0.1060236416458668,0.33763978004566536,0.7159243712782628,0.17450772160422198,0.20311935843974746,0.4061148715852435,0.6057869306937843,0.3969712231898167
30,4,0.540583111823725,0.5696353014786413,0.44381645274547055,0.2589293412329273,0.26727209412497815,0.20116043926524807,0.2848642919486178,0.48304554196708255,0.25607631963759936,0.48284973194368813
29,1,0.6719249173819798,0.8452563798051473,0.6769399275638264,0.524694820408856,0.5732635799522151,0.32937735701362914,0.6640533502777347,0.3972008611852904,0.5881065141860767,0.5113122140637562
61,2,0.4002417751004648,0.6909813171789297,0.3423543823687779,0.5291719195389042,0.7270439448752869,0.5794812347396868,0.8142649323766238,0.22807322031793278,0.4497594982180103,0.609568275260813
95,4,0.7639804873093208,0.6330206798944211,0.2992411685178878,0.4520408692445827,0.3249736857288782,0.6668528592459085,0.4904740239173169,0.4324031046980204,0.37686488511515276,0.5362043616889332
62,1,0.8522193281026338,0.9129154598647962,0.48255064053561986,0.7695536875816642,0.6457283778138365,0.8775493272459071,0.7572593784119513,0.8159483590363142,0.664407300697423,0.5642851059516379
82,1,0.2813269240606292,0.3526033168222319,0.20099267728001327,0.3799625404183376,0.6443679169418202,0.4820172307014325,0.838261528679617,0.5473511618601905,0.0780551334538749,0.4060767633427446
72,2,0.12009833160502661,0.19832324895196585,0.03829498209373544,0.5037885897890958,0.5102729293330323,0.3186359017475936,0.6595481188711617,0.25053318640257916,0.28407876428306716,0.36909942216681
64,1,0.5203971334113229,0.7479935405360602,0.8173635858347065,0.5881903561922334,0.8893800698084802,0.8866712011842477,0.44095414383712733,0.5363303844028572,0.429480262430001,0.7020263883841331
73,4,0.3525401699696793,0.4949127903833286,0.048189733325893255,0.26011065473665457,0.7258675516417386,0.24482912447424068,0.727500604654525,0.5776196661387867,0.18598637678568622,0.418440849036961
56,2,0.7886402427811873,0.9292232966861105,0.5726264644510334,0.8876506662758834,0.6053933208761226,0.8279198304114714,0.8790706061687383,0.6811468805031695,0.6797489813691141,0.6152136193967236
26,1,0.5421010213729197,0.4031206107089373,0.6191394626977492,0.6751707230069608,0.5786853383825575,0.7151400395474478,0.5370577958869103,0.5455033200410809,0.38505711430572004,0.5515551710199821
49,1,0.3407862170567027,0.601456592623671,0.37453202296404375,0.28847038630705285,0.3908368859602352,0.3163022164229371,0.19991291924043975,0.42751343838972233,0.22396236914860607,0.6413116297428746
52,2,0.5810458168046467,0.8573502019992805,0.4272727610526646,0.8681017325883038,0.7443753772316716,0.8957863138634037,0.8127281900800521,0.5506851418742731,0.9223306685396905,0.7758536222471284
91,3,0.3316002633075188,0.6001901433158795,0.4682406951258293,0.7012220910473823,0.43932470281857905,0.5370352018827859,0.30828237109840345,0.15586839388769907,0.29464942121673,0.8521368073261262
70,3,0.3450115124864437,0.8213285178475597,0.2595741748168306,0.6126002474834794,0.5017286087035708,0.5649448487285338,0.6080395327636008,0.48538688082275233,0.5128594506359305,0.7573726731790711
63,3,0.908400997279325,0.5242491393592317,0.6103538366500006,0.9493967108877407,0.13347463120573286,0.9177532616502571,0.7161670772019332,0.8512085642974564,0.575666468846073,0.13151808216707073
95,2,0.3937589301681983,0.41594792787738083,0.1111406500887669,0.37165338467448833,0.8011361797344649,0.3793704802309886,0.621730324940757,0.1580597173632677,0.2705279058385482,0.3315648839991986
86,2,0.2734622467949559,0.7674513053826431,0.22354672509048906,0.5620665508086494,0.6769675462110221,0.3062774683509666,0.5983936590537794,0.21683027849989064,0.3306824268633939,0.8575991263255366
94,2,0.8087820800660257,0.37257737157031745,0.3605619485641019,0.45537910671870957,0.5631484096460913,0.5809213639076503,0.5916882462615036,0.5987704341300164,0.6157234570806023,0.4130950023218278
40,1,0.7691380078775903,0.5966404215410899,0.5731549723511898,0.4659069052864515,0.4881971697785353,0.8003013124791797,0.42656876562018897,0.7420852549014566,0.6037162183216336,0.8287798321473138
28,1,0.49170498169619853,0.4325259859638148,0.25404948868615307,0.3526013583151713,0.45273630122608305,0.3499584466058914,0.6945580158825156,0.19628164365637285,0.34440943719759176,0.829888113419567
58,1,0.22617905442457922,0.46707256067134073,0.5202946070542094,0.3655419953171336,0.4764983369109977,0.541787086896289,0.8914101517559752,0.3630745024687919,0.3689735771027136,0.4249367890088646
73,3,0.6260906541349703,0.14429690415625207,0.22987064105598076,0.37092030684143373,0.6731099162888702,0.26519901881803476,0.7813046789977226,0.2155574078023693,0.2757714642798367,0.3955167689061898
66,6,0.7273489425077655,0.6308761225534913,0.5950045161379603,0.5845148470060549,0.598700499135625,0.66924214993632,0.7940396199419673,0.3986592057293104,0.3107941070387367,0.4159010824593182
33,5,0.7104612713959206,0.8358875403423306,0.546977827349933,0.4919995251679544,0.7205456102885847,0.43546480376874414,0.6791810207170706,0.35506778358670077,0.5008995813808997,0.5790267098012334
95,1,0.6267621873822374,0.6887857796905974,0.20479413707635344,0.6263940829933434,0.2627017016324217,0.4624984730466012,0.5086564846088565,0.5728782773413922,0.4455901007508958,0.40120325379129845
36,2,0.8880998416371956,0.8655575997097449,0.4019712384476641,0.8818353484795715,0.6201481576081955,0.8360537623342343,0.8800615023490173,0.9294629444475214,0.7031696308862216,0.44855047970728334
72,1,0.9142826945244674,0.7811599374846627,0.36130125168432553,0.6221132625555466,0.541373387454986,0.4961598866183636,0.6417371729587535,0.3255658409804796,0.6218070119351435,0.8080882870724576
76,1,0.6424180776810474,0.7898916329464762,0.17792249093895243,0.2322967580841152,0.5832918636209222,0.31998698342963305,0.7117605352635437,0.04901172271092934,0.6339325116040186,0.6705192287568997
80,2,0.39191425674367925,0.2592915772426286,0.07996578355434124,0.4893386406905913,0.5168888679790407,0.31867665451237664,0.7798815209132745,0.4973714235776762,0.3814409201856197,0.14646054420780133
95,1,0.1443735813394741,0.3779968843120335,0.18793956725938013,0.34852084377800097,0.6069794634477805,0.41524202188315,0.4873210559350685,0.2750398555559259,0.2496764033747351,0.1314090422581687
90,1,0.35939714730099487,0.40737306482162544,0.14177851232737498,0.3312073850278999,0.5756019736481341,0.34352041560131164,0.8139970249529648,0.2532360817478584,0.34788892005805744,0.15412561297734212
34,1,0.454345624903136,0.9059320586920524,0.4143402278801899,0.8058470535519756,0.6192071146216583,0.6972709597602132,0.45786943770338284,0.6754957644327804,0.6170038140992788,0.2794711888519925
40,3,0.6689914147764982,0.6654784364813453,0.43494466917722036,0.6035922978895031,0.4127136125343585,0.25022014717802793,0.4088634117086033,0.385400624716582,0.4090689566935842,0.659631948564945
42,2,0.5772860584812967,0.6682050836303921,0.49295908217935686,0.5545990814369192,0.5608072134449259,0.5909597498336229,0.650806046444443,0.4076639934689683,0.24877033688186562,0.6197127538564953
41,1,0.7100281694659184,0.5514735166022331,0.581414121471771,0.5151998053269224,0.5016351240219521,0.37342044604103614,0.6801950840138632,0.4789325292722967,0.3678592782491904,0.6005832484679722
19,3,0.47375129886094464,0.666000618526024,0.4303746595366885,0.5656142304168943,0.8941348468963931,0.6565575539541133,0.6849267635620134,0.3265660117782035,0.614806127799284,0.6938574256055954
38,1,0.5341946284314296,0.274510494927703,0.3835075535780334,0.3490652333384183,0.7997483232224654,0.633864063007955,0.7063437945830829,0.3116967669774656,0.1938374959998707,0.4926318172054782
83,1,0.3156146536779073,0.3549547845227582,0.05254510411704366,0.39683419577491963,0.8085621988162764,0.3910328211967743,0.6508544335808364,0.3164098150410198,0.13340574474348005,0.2601686094595509
95,5,0.6018284583709917,0.6677192748590239,0.7950691813878945,0.6526419234276991,0.6516568238345339,0.6350705676736198,0.8608332477185845,0.27778987467253513,0.43060058933779194,0.672611318521104
94,2,0.18152829790516015,0.6292436041598187,0.6372196705201231,0.5535520879167121,0.45638588502670485,0.5126964448605168,0.49668187960089494,0.8225626389034045,0.3504249656759699,0.5416631387783698
87,3,0.7952529190621159,0.5708765404020295,0.7069333313037081,0.27309789208222573,0.619770718069673,0.4850944855218794,0.3869128870833933,0.5935979908719913,0.36645149290031503,0.4856483224103181
49,6,0.511026426926592,0.2896616775878982,0.23514045980784476,0.7396237035979526,0.32145262215594744,0.6226914267495586,0.5108060048066141,0.20437893334797289,0.3955691307366151,0.3128687940289063
92,3,0.1737495782582611,0.3939499708700728,0.25772143733484987,0.3226161306491053,0.7997715423244001,0.7583982832516654,0.3190622039864165,0.4570052661275454,0.36066404477136804,0.4986775382787571
52,4,0.5756893396036862,0.6709515042509093,0.6555759609531504,0.5354897591143958,0.4258000116388599,0.6297182983235157,0.49307663892062153,0.2957488797459435,0.572373517112328,0.6987642598540494
52,4,0.6219770499382818,0.5977565935904039,0.5338714308364394,0.5051358623122318,0.522503796181733,0.4057538316564673,0.4127807804688192,0.7366178150930237,0.4407844226986874,0.34451577263853506
80,3,0.8500336148410306,0.6050283848063823,0.6289120269841294,0.7137722178551769,0.6550262191251954,0.4915571486050574,0.48602675615443774,0.3899294823720275,0.6132769158633667,0.7314970076703661
41,1,0.310996303188109,0.39618895821410127,0.40680614911930324,0.6173236284897695,0.39888807727316367,0.5349113987446394,0.5839489518077365,0.6486292140642747,0.2785910630773383,0.7026685708350788
34,1,0.7644132015847777,0.5780613721235982,0.7346406495310274,0.8102280851761298,0.5418162500377687,0.8944209280158871,0.6874082177283217,0.9223874964911569,0.8447299235198703,0.6514853222519026
64,2,0.5922607518681016,0.6134087518970371,0.5094696555813326,0.4179324984293742,0.610314606921923,0.4398459778370985,0.45087018482888574,0.15682699099257688,0.6126931017398625,0.409913102544626
47,2,0.8943189648696579,0.8740220688836066,0.35283996815582713,0.8217005036178412,0.7725564477196286,0.8387450362977615,0.936663800398196,0.7218746702471021,0.6606429493441515,0.8055869807318521
79,3,0.3474028656776948,0.7888468611151996,0.2704225603385226,0.35395806193010354,0.47829642836519454,0.43279186968753125,0.36730266215422913,0.11218159750798685,0.6123611667184082,0.5991080376515565
83,1,0.3659674939639646,0.25684049114897006,0.14090848750154278,0.34750370778615547,0.5665379599222036,0.23229261401858006,0.6171269483120975,0.07725468352835518,0.3168455396496917,0.22336418906732755
87,3,0.515460754999162,0.20642733426616966,0.06578087729564006,0.5148550610981927,0.747346416003388,0.4103630316692734,0.4994513930966988,0.1263424907193487,0.2044421920577363,0.24273927963374065
93,3,0.07158872132577604,0.41520683424128935,0.07596103674235535,0.38216667330533777,0.6540578793252089,0.17295006772215388,0.7312481380551836,0.4178050944472983,0.22870408753254026,0.2256572412218946
76,2,0.412658999944419,0.8938783548191318,0.3453336534454715,0.7204834275353572,0.5951237688773277,0.36056963867259584,0.3005341634133412,0.6277836983602114,0.16619273137016802,0.6334522946566606
42,5,0.6970542399406179,0.5475338470113683,0.4392824166663562,0.5671802221060536,0.6544352441022857,0.3662530121083315,0.627260613064622,0.1858333154445551,0.2759708575395002,0.5018023608670149
52,3,0.8106604626129297,0.5426157478115387,0.634506104933227,0.5143561181336088,0.735802528621889,0.6871173113162291,0.6280807915484444,0.27132792005999595,0.11289951748479977,0.5869875906965327
62,1,0.692120695318173,0.6679770789773625,0.5104334922603891,0.5390050179810202,0.5533217269305185,0.7300534827532107,0.8866914768875921,0.5235781369865572,0.7570771380577176,0.5534435996472693
66,1,0.21743802247076985,0.5238441000709151,0.14675915261681807,0.36133812146748595,0.689371566630298,0.24446747331382288,0.6548255753512989,0.050709605508045194,0.1763199430453493,0.3498743272621347
84,1,0.7188771456801378,0.6982455851067143,0.09157288138892278,0.3232121680569206,0.5567570412467383,0.06268852983217117,0.28646087635728257,0.145338318995392,0.7708213134952572,0.8011201541794363
80,1,0.4635828540839841,0.49982153649374667,0.5722294881834329,0.5581943460207092,0.293599946230736,0.3739571911217867,0.3005068253612632,0.5789181062264558,0.5252610374180683,0.3982200652182175
37,3,0.3664793519315335,0.14073636851052337,0.842797578341302,0.3274807878515175,0.6690923349321222,0.572902375155178,0.5329693849685162,0.18202048298704762,0.47699716746151044,0.6280503449987012
84,1,0.28079677898140837,0.2201427645852407,0.24115035766619447,0.3900880072434816,0.690132771341794,0.3472943360663966,0.7730636260483955,0.22367547984725086,0.20871067004711585,0.09638826574446815
31,4,0.8269368224261832,0.5793504696429995,0.26000293722880063,0.6842897545164379,0.7469982661846097,0.1853980629407802,0.3637207777967968,0.537904536791309,0.35144994805172064,0.5644825545090257
43,6,0.46274207042603,0.3563451307156293,0.5923559497467279,0.4322522968120688,0.48048212709726285,0.5317786618377894,0.38175361967926175,0.6716280447129872,0.6748433360312787,0.6071477597843018
72,3,0.28059040324815276,0.18872939797294422,0.03533689833462983,0.30359052694524385,0.5503233334064522,0.4234693972554727,0.5287310577534279,0.22990099186530866,0.3378040800152988,0.2817730454631617
42,2,0.3862850849060006,0.5974058859007734,0.7850116195889433,0.6331847093851317,0.6366617547800747,0.6392262715124619,0.364494464768196,0.8493879081630756,0.7228336301854205,0.4604915906790652
90,3,0.16553833063401815,0.35613758702801074,0.05273912278776834,0.4104291139332332,0.7894301581076343,0.5678247968916837,0.7282970965591462,0.30612388081947683,0.30330411313367656,0.33043647532780146
30,1,0.3370191084060967,0.8555155631553103,0.5908445458641908,0.3697692663410128,0.5720560986212707,0.7810148699981609,0.3943018623475657,0.545450977290458,0.3865255946247861,0.4951254536617573
29,2,0.6866087965521168,0.39953805630226524,0.2778852979094123,0.47246743449195605,0.49407164845511925,0.5836652740064885,0.5394128465339629,0.42711257604308794,0.5673661443099103,0.3594856456698028
31,3,0.2758193535976389,0.6048049095667862,0.5188170697340931,0.6185070467474457,0.4167062867100082,0.595847897916468,0.6866615196812715,0.2137985910305514,0.18112869497951536,0.6886993521338308
54,2,0.8421550846684653,0.7206193755500314,0.42467452384129095,0.7813932852994193,0.7774160537418409,0.8109766813176019,0.7895696827523837,0.7193589332269328,0.9098828925867113,0.7836287876119751
62,2,0.7593991693930124,0.9177527928147639,0.5369664268579115,0.8390079805997015,0.8596408730722468,0.629329881038321,0.850966930884014,0.902447277406211,0.9286065543942971,0.4260947723133477
95,4,0.4520126406854466,0.25141657766978964,0.15542865193600824,0.37353455560267546,0.6947943987439362,0.3182911227589709,0.6362408407845818,0.16322406398331699,0.21995045537860272,0.37439158217299745
95,3,0.36560488582915673,0.3931382484169869,0.15920808972518152,0.4066429361902233,0.2813449569537658,0.3633554071581579,0.464387245923453,0.37218139138144896,0.3395918818027292,0.4245735826013804
73,4,0.4970767935711895,0.7558847750373447,0.39932077380004427,0.3462963902793319,0.35116756381936626,0.4843765859425196,0.5823528705650866,0.5135211932147938,0.25312939060242123,0.8068536540175955
27,4,0.6063974797930107,0.3249573356332316,0.6371453351936154,0.46607892734279804,0.559776275662878,0.5477523836823628,0.4312473485238205,0.5028328603149392,0.6714444732536838,0.529746359277454
69,2,0.5336754430377265,0.40587713602125974,0.5949571098521008,0.5851825483314772,0.7503762576686138,0.44151676290303127,0.7142714198609184,0.22400776166097533,0.7703436140651506,0.6147226202584867
78,2,0.13147354912345002,0.6782154134008429,0.5325222153858081,0.4663552561385812,0.4142167356796492,0.6463902420449491,0.4373451664730006,0.427160419223943,0.615456518715241,0.7406675264721012
48,3,0.40809405605048427,0.7031762112102641,0.776744697558378,0.4284828422446257,0.5472120740955865,0.7346732046233693,0.687563968320209,0.4345357506098088,0.4716375727477336,0.6933738884217644
95,6,0.6225529323052698,0.50099745217236,0.5301921309617003,0.5540503154584272,0.5359657683024177,0.24870882668715996,0.39091786249110105,0.2628585603079122,0.5989070237641576,0.33996500432684407
35,2,0.405579232319543,0.7175175639711437,0.24317271661550313,0.5386674443877849,0.9629618311528393,0.8922151814825718,0.6487466152704413,0.8777046050039511,0.5522207608728097,0.8822193733236074
75,1,0.5575051391139774,0.6082421891743495,0.03324585095058257,0.3056570698418126,0.891208710836551,0.324815494391114,0.39017462994632063,0.20786803016019234,0.43257528013133417,0.5361881680128867
67,1,0.30469207775125295,0.5229572681864307,0.08232053129805816,0.5623726141317856,0.668348047477744,0.4515861020341581,0.8148266266227697,0.25225353499928954,0.1306181802957642,0.18936755128590915
46,6,0.5977249175596479,0.4847912464949667,0.26472165028220923,0.3841704111920346,0.598475663464071,0.4834234722721911,0.47339170502894184,0.39847545333382806,0.2963386418684118,0.37158095007955433
20,3,0.24930427292651797,0.8701744735576056,0.36323013828184747,0.6863372710499938,0.769002427652598,0.5998603092557396,0.7851293524894308,0.7919406953544798,0.7388462185042703,0.7801348882611252
59,2,0.7284448722241996,0.7064487979757068,0.7479725871215669,0.8321320479931077,0.6472067215287387,0.7135945492057416,0.832715828766738,0.772407407715808,0.7173100105480316,0.5375199755762724
56,3,0.6995236297859212,0.5448998285414336,0.6585629328784415,0.6462041249597644,0.4734385602006802,0.5752256291144834,0.4334587425656474,0.502152099548716,0.17788462897676405,0.49366957125294514
33,3,0.42415189286942756,0.4292177388619412,0.5312342705740708,0.33995295957994004,0.48691471950635834,0.10731276913139456,0.27902220205420863,0.13843420809059556,0.5391246381004589,0.2999487046819456
52,5,0.891834925847897,0.6917806369191691,0.5536617955084621,0.6690348655655111,0.35056735599606914,0.1765689679847238,0.6518686727252139,0.4078339782521596,0.8591312596396188,0.485759935546339
95,1,0.6338666907364872,0.5769693687599998,0.5063921526584454,0.4829897301889132,0.2889870016891702,0.32084288083403895,0.5177450141063671,0.7035927127348196,0.17718077049701836,0.5612722941707168
89,4,0.3863319632122689,0.7586482307345085,0.6699488840630828,0.5339535414590958,0.7796536135777963,0.3660558990440987,0.5544719765826911,0.2813621711963177,0.20543492492644985,0.60244654399431
41,1,0.18542995668204673,0.2588929136191392,0.33818403594605534,0.5910899622953233,0.4771935704806643,0.4936664174793803,0.5830566369976745,0.49307185627737277,0.41323173745084696,0.6374906695473856
58,4,0.8103414704641194,0.4689059036087507,0.12338586739669287,0.40676414931387245,0.3348959879044981,0.28879998466016266,0.4404590424394084,0.22841401937846398,0.33064963162729294,0.47393961002736495
74,4,0.8001867668456154,0.5370730328522824,0.6209525074583672,0.5465837731206497,0.7132623605799081,0.4115264773913062,0.5605632640831186,0.5383818931325814,0.5427509161152573,0.6773633763647194
23,3,0.8091832058671437,0.40868095711766467,0.22573227064478557,0.7010750787798484,0.42484102837139726,0.3912017837017322,0.7320913538429173,0.7090398077255816,0.7587906144086899,0.512177339578922
95,4,0.23260813061631383,0.2314875531817575,0.11040052254250526,0.2015201309717561,0.751342003133225,0.2571956931214218,0.6112868346832268,0.25306507872417605,0.3039547729867935,0.3340795140191299
30,5,0.38500117484373614,0.9419442583583153,0.5748734153549588,0.5587074862821614,0.690060270217935,0.5347317801035275,0.4350045919953462,0.38365825775724205,0.3774561180200695,0.5882183250896337
41,4,0.7571653962133209,0.18733121587873697,0.37647489480601687,0.34471928722995676,0.414103415661795,0.5779931489518815,0.4877055995899993,0.3884299576284975,0.2842942210364157,0.543216519503225
26,1,0.5785994464213833,0.36327324042552417,0.25851764381706727,0.6631739198863945,0.1544488378024833,0.2010407353011919,0.4965729084591174,0.11844537085378226,0.46204172293829865,0.49686129980176225
76,3,0.6134749508507793,0.12447851011824955,0.5561869837112733,0.5025343379880308,0.7834429534161593,0.3021005792344633,0.674673373194131,0.5598435383522864,0.38537740184199437,0.8974113577395947
47,3,0.7103225112150358,0.5621021953121361,0.4955021575227247,0.7734127763771383,0.28598721987320314,0.4880300846198424,0.33963943925060214,0.37799712260052093,0.40242226035678624,0.813035297555653
55,3,0.8987050479857287,0.691662872623268,0.626172436982864,0.4813826922124096,0.43323664134613293,0.638617583566841,0.5840059737438562,0.43133747273357703,0.2971899394064349,0.4451002654763653
88,3,0.1919765388332281,0.22744614031867713,0.20950064229129509,0.16719494991721065,0.365382479647496,0.35003793015779905,0.4845984390352578,0.14671200838492626,0.08769220589183768,0.01706839713118553
52,3,0.7144046656527171,0.8544031665842411,0.6183783537137493,0.8101876878587939,0.7365190834197486,0.7536516099476638,0.8758913903634808,0.627832681895372,0.7387617699414859,0.5987911279500101
69,1,0.21239642478274828,0.6601944734213249,0.08728377112256425,0.193388789508848,0.751016619920435,0.29928372003416326,0.6195842268013025,0.3849901863204611,0.2338710233400124,0.2439784871372328
95,2,0.7761053467919278,0.6800731322348852,0.8672798014987815,0.5396706907128609,0.5245468760111763,0.5031477403411044,0.40982534701008516,0.7111544880612297,0.5179311540816973,0.7130836247858622
87,4,0.27447676097519513,0.04706302903147259,0.254471835618306,0.2641737937380396,0.5069965695750271,0.28141800505440706,0.6721958117321647,0.11861569163762758,0.18166544942687954,0.2973296724634454
70,3,0.44229622816437797,0.6672599558132216,0.37331112699561453,0.5295572025190082,0.6222439462552957,0.3799085703963273,0.7019528600066473,0.31272146401986844,0.439936770491382,0.5323081088651918
40,1,0.6198049586126523,0.6666640410871522,0.4342982957153216,0.6329820064180867,0.3395493647299521,0.7296331111976159,0.4944734088667869,0.3051770332387886,0.4754005919249853,0.7291386691650321
76,6,0.7185641910937772,0.4152395911729433,0.4652925625957989,0.5874274283704978,0.48386897916783045,0.25392216373488663,0.7310243656066107,0.8412732208755447,0.4431148910269709,0.5693409823059123
87,2,0.40260926721985796,0.4897332424962787,0.0690367898095996,0.36205799193373617,0.556284432134351,0.28982821659204405,0.5581135449622676,0.27222265403548707,0.20969046903084843,0.32211133832739525
82,1,0.3808192736221682,0.2514076846583967,0.17098456024840517,0.4234189326363597,0.41177094554541144,0.41687546589544333,0.7530431146790868,0.22866955103418718,0.1395445234107303,0.2614311640439491
60,4,0.17510851995189183,0.8915753328061412,0.48095940929966324,0.5006428286961998,0.4903477508843637,0.7021908262578925,0.5189124873489193,0.17832788931404311,0.4237825977098872,0.786853388863621
70,1,0.966525234586437,0.8900040464406593,0.673319977738831,0.7832312261219991,0.6170020524430077,0.6716084004163665,0.8110307167241251,0.7492563249549045,0.8859828755368786,0.868208620488299
34,1,0.693652126573276,0.7286749161531804,0.749569120309359,0.6683356638644024,0.9720120435243425,0.7866093558461169,0.8748856570456722,0.4719136925084335,0.5723388725358081,0.6888419700039715
37,3,0.45546201199479014,0.8290550253198181,0.623015008966016,0.34784762429985483,0.503726176534723,0.7357039084999566,0.47694046898535997,0.8223420298479713,0.7062199153100821,0.7272284722566728
72,3,0.5011398784046646,0.5427070862092132,0.38398143912352645,0.4859200079613496,0.7230437527855649,0.6320978699099503,0.3589457924647543,0.5796693296516944,0.4392398206941346,0.637052640107235
93,2,0.18482695186794318,0.33113393662937207,0.027665175291786616,0.38193048007831415,0.5936660222737166,0.46221466350187446,0.769380469409101,0.3771018072943109,0.15507521592898324,0.4480786494410838
78,1,0.6297957826797729,0.6598888587432037,0.13457435969063344,0.3715449663401087,0.866191105460842,0.023376215299862942,0.8241949426911526,0.14772141051437962,0.7432277859444815,0.707382161338423
58,3,0.6676105757830557,0.7287415975718387,0.3676761610946887,0.5632319781309427,0.6008104876831488,0.7297893296139677,0.6047548404194967,0.49090878893079426,0.3109995955308467,0.5035516911548151
71,2,0.6680921672904063,0.8332898274098047,0.5906142212161943,0.6166829473433865,0.5451934743182213,0.4401509760899842,0.7568908044953956,0.332484762126852,0.47615386390892184,0.4854383262377871
28,2,0.652646116522779,0.2341312341844547,0.32847910920819784,0.4345352333450182,0.595894212889066,0.5009554575559004,0.7582880873030348,0.3800642706951822,0.39112344921649106,0.7691136359078122
74,2,0.7370117530624515,0.6138977318107178,0.4064924488888554,0.5450469234335068,0.37768029606253,0.28337196373105156,0.7059065446652382,0.2699985589002633,0.47046494451780557,0.7113616375914605
88,6,0.7088667779708957,0.9480961285778519,0.5044258460349553,0.22520921439852612,0.5637551383807445,0.6267317768610723,0.5906953639675933,0.37359804804955266,0.52746901079831,0.5135937402845197
32,4,0.8471887863371785,0.7835989050865523,0.7531384115421086,0.6091672811436892,0.6998018726246492,0.7536859506912879,0.8602604733209218,0.6970160338299801,0.7686924639585835,0.47045981174789653
80,2,0.39169879168303745,0.16458701543788123,0.0256936148585272,0.275476876243225,0.747520034794827,0.15718727894481097,0.5747810694792816,0.1707411874019268,0.31909664891365197,0.29020061631874433
69,1,0.724793411054293,0.42357554756567,0.08754445138174136,0.3533651130177335,0.7180413289059795,0.3039861133280281,0.7683738320437092,0.4849945666599469,0.11068705490931739,0.27416346137387393
51,5,0.634618701058705,0.5151482335887316,0.38747380476392473,0.35558317651428467,0.39018755021767204,0.6254819183426766,0.43418599274682956,0.5083552809691133,0.2484742997243126,0.6263302008405451
67,1,0.34841609497501624,0.3723108380848795,0.37967796815102506,0.35543954536698047,0.36347086478922996,0.2495403057013748,0.4127359490061906,0.22590813855152303,0.0,0.471339103665751
67,2,0.8288180901075411,0.768200528521417,0.6879390731107963,0.8237009673599568,0.634645767879879,0.7552356060434263,0.8470446872095646,0.5921882107682196,0.89268097041737,0.5522260454646858
48,4,0.6838929431680338,0.7189585320513033,0.39287226026172295,0.8322823424940047,0.562691117193628,0.8775535323829871,0.7542830723595836,0.7421172956458256,0.9201927802246798,0.5234132735185599
72,1,0.7740800199118993,0.45838967082303966,0.46916274138099373,0.6455074311115244,0.6219319304416986,0.2959077676323773,0.5605550408976954,0.4622931519519621,0.26166732786979063,0.6776547021104535
86,5,0.5908204235851554,0.41233269300172726,0.15914321846339458,0.3297014137052749,0.4170813045687686,0.40966570958421755,0.7360367119592142,0.26232193009167665,0.341489004801431,0.31240538588701144
69,3,0.8657052650294593,0.5447629329404986,0.5700354968144227,0.5486894820224677,0.6188130272265228,0.3641951009297359,0.563844994586651,0.3364920915640779,0.213740388346812,0.5662936913123642
55,1,0.74729818369288,0.8044757696084872,0.11289168540108753,0.478718868002585,0.8339727595148884,0.824638218587165,0.5477050251222618,0.6200396087047648,0.4894446859517462,0.7185985324326529
29,4,0.6209769083605065,0.3737752742873075,0.7709651563404326,0.5405759942634423,0.48624869107658725,0.5062484428559042,0.5111053823425108,0.364544906524057,0.6702431417928711,0.6339672194555995
61,1,0.8557022190811827,0.8282895448483871,0.6167475948698894,0.7486058990399459,0.6039840155381128,0.6054816978852562,0.8430170838686597,0.6588995265289894,0.5222553028832547,0.4175920762209168
72,3,0.8465620757721872,0.660302132129948,0.18929083921690357,0.20905783324134738,0.30874826047595466,0.6369043063657565,0.506490236149321,0.34933398745942995,0.43087426564415804,0.8285518948050671
76,1,0.6446372519327762,0.3246279058291671,0.8339720652024631,0.2548683176642337,0.7344130300100837,0.7842788486460354,0.5482338945665829,0.6537753646509222,0.46851917050231434,0.6209180759875592
92,1,0.6087675905946751,0.49835068393443405,0.11902235506597508,0.49617132935911196,0.7091485176452038,0.4252336266728346,0.7817151803593444,0.3236783709171092,0.19253462987497946,0.07333902858949443
47,3,0.8208209734623809,0.8361594521325499,0.7888145513929754,0.8987288167966341,0.6222877617384863,0.6940152033738043,0.876792518175064,0.7127142025388827,0.9062524560135812,0.45668320862587475
21,5,0.48897057905871455,0.4186955603942584,0.10093280193366778,0.1448543457512133,0.3306173980903618,0.727349594072924,0.7650300305248369,0.8628323641784684,0.47728219632008195,0.27421228391106783
81,3,0.7346647771125612,0.7251449016794587,0.7528329937805277,0.5623958976029431,0.863489233812963,0.5935921143954019,0.6472027194828242,0.5347309951686817,0.4786568531494015,0.6610408621630446
